"texture1","texture2","concept1","concept2","semantic_distance","identifier","group","perceptual_distance"
"D68","D14","justice","peace",0.0942312569203425,"justice_peace_D68_D14","values",0.867208274751448
"D68","D14","greed","justice",0.0287092076096311,"greed_justice_D68_D14","values",0.867208274751448
"D68","D14","love","peace",0.100458682163485,"love_peace_D68_D14","values",0.867208274751448
"D68","D17","evil","love",0.0226531467664582,"evil_love_D68_D17","values",0.886337971219712
"D68","D17","greed","love",0.0778780053082602,"greed_love_D68_D17","values",0.886337971219712
"D68","D17","justice","peace",0.158533942147617,"justice_peace_D68_D17","values",0.886337971219712
"D68","D17","evil","greed",0.0986966131645322,"evil_greed_D68_D17","values",0.886337971219712
"D68","D17","love","peace",0.103887033749711,"love_peace_D68_D17","values",0.886337971219712
"D68","D17","greed","justice",0.0198121698242193,"greed_justice_D68_D17","values",0.886337971219712
"D68","D17","evil","justice",0.078878804426802,"evil_justice_D68_D17","values",0.886337971219712
"D68","D17","justice","love",0.0576879690112866,"justice_love_D68_D17","values",0.886337971219712
"D68","D17","evil","peace",0.0797968081503393,"evil_peace_D68_D17","values",0.886337971219712
"D68","D17","greed","peace",0.17832123393493,"greed_peace_D68_D17","values",0.886337971219712
"D68","D18","love","peace",0.0317584389438603,"love_peace_D68_D18","values",1.53307649155968
"D68","D18","justice","love",0.0281201292625182,"justice_love_D68_D18","values",1.53307649155968
"D68","D18","justice","peace",0.00357317589646056,"justice_peace_D68_D18","values",1.53307649155968
"D68","D18","evil","justice",0.159627526505649,"evil_justice_D68_D18","values",1.53307649155968
"D68","D18","greed","peace",0.0852661977628318,"greed_peace_D68_D18","values",1.53307649155968
"D68","D18","greed","justice",0.0816932398418193,"greed_justice_D68_D18","values",1.53307649155968
"D68","D18","evil","greed",0.0784684290850943,"evil_greed_D68_D18","values",1.53307649155968
"D68","D18","evil","peace",0.163176792347951,"evil_peace_D68_D18","values",1.53307649155968
"D68","D18","evil","love",0.134582653410096,"evil_love_D68_D18","values",1.53307649155968
"D68","D18","greed","love",0.0550560375284803,"greed_love_D68_D18","values",1.53307649155968
"D68","D19","greed","love",0.0262553741862264,"greed_love_D68_D19","values",0.983100835031336
"D68","D19","justice","peace",0.070660401973583,"justice_peace_D68_D19","values",0.983100835031336
"D68","D19","justice","love",0.056575197066806,"justice_love_D68_D19","values",0.983100835031336
"D68","D19","greed","justice",0.081031015135886,"greed_justice_D68_D19","values",0.983100835031336
"D68","D19","love","peace",0.0156508852104951,"love_peace_D68_D19","values",0.983100835031336
"D68","D19","evil","love",0.135825990164012,"evil_love_D68_D19","values",0.983100835031336
"D68","D19","evil","greed",0.15844592075496,"evil_greed_D68_D19","values",0.983100835031336
"D68","D19","evil","peace",0.148131400915214,"evil_peace_D68_D19","values",0.983100835031336
"D68","D19","evil","justice",0.0778320837292181,"evil_justice_D68_D19","values",0.983100835031336
"D68","D19","greed","peace",0.0103730122192329,"greed_peace_D68_D19","values",0.983100835031336
"D68","D20","evil","justice",0.0905756890362919,"evil_justice_D68_D20","values",1.56090284327647
"D68","D20","greed","love",0.0506127880702252,"greed_love_D68_D20","values",1.56090284327647
"D68","D20","justice","peace",0.053668375529291,"justice_peace_D68_D20","values",1.56090284327647
"D68","D20","evil","peace",0.0365934671297556,"evil_peace_D68_D20","values",1.56090284327647
"D68","D20","greed","peace",0.235992050215471,"greed_peace_D68_D20","values",1.56090284327647
"D68","D20","evil","greed",0.273895025028457,"evil_greed_D68_D20","values",1.56090284327647
"D68","D20","love","peace",0.280853724625758,"love_peace_D68_D20","values",1.56090284327647
"D68","D20","greed","justice",0.182462211414767,"greed_justice_D68_D20","values",1.56090284327647
"D68","D20","evil","love",0.318061240371013,"evil_love_D68_D20","values",1.56090284327647
"D68","D20","justice","love",0.228626666120108,"justice_love_D68_D20","values",1.56090284327647
"D68","D22","evil","greed",0.138981902138765,"evil_greed_D68_D22","values",1.38802024373416
"D68","D22","evil","justice",0.278548419977404,"evil_justice_D68_D22","values",1.38802024373416
"D68","D22","evil","peace",0.179229702319602,"evil_peace_D68_D22","values",1.38802024373416
"D68","D22","justice","love",0.296889311527684,"justice_love_D68_D22","values",1.38802024373416
"D68","D22","evil","love",0.0200033259184356,"evil_love_D68_D22","values",1.38802024373416
"D68","D22","greed","love",0.158255271124413,"greed_love_D68_D22","values",1.38802024373416
"D68","D22","greed","justice",0.140991570460261,"greed_justice_D68_D22","values",1.38802024373416
"D68","D22","greed","peace",0.0406250783272841,"greed_peace_D68_D22","values",1.38802024373416
"D68","D22","justice","peace",0.10039464092336,"justice_peace_D68_D22","values",1.38802024373416
"D68","D22","love","peace",0.198241619750016,"love_peace_D68_D22","values",1.38802024373416
"D68","D25","evil","greed",0.19115548741074,"evil_greed_D68_D25","values",3.32009719041359
"D68","D25","evil","justice",0.273144582572959,"evil_justice_D68_D25","values",3.32009719041359
"D68","D25","evil","love",0.109344002362011,"evil_love_D68_D25","values",3.32009719041359
"D68","D25","evil","peace",0.00560295952667289,"evil_peace_D68_D25","values",3.32009719041359
"D68","D25","greed","peace",0.184010926520192,"greed_peace_D68_D25","values",3.32009719041359
"D68","D25","greed","love",0.0852147145260887,"greed_love_D68_D25","values",3.32009719041359
"D68","D25","justice","love",0.168388026693884,"justice_love_D68_D25","values",3.32009719041359
"D68","D25","justice","peace",0.265320060846404,"justice_peace_D68_D25","values",3.32009719041359
"D68","D25","greed","justice",0.0815132723817413,"greed_justice_D68_D25","values",3.32009719041359
"D68","D25","love","peace",0.1027072702593,"love_peace_D68_D25","values",3.32009719041359
"D68","D26","greed","justice",0.040528676234711,"greed_justice_D68_D26","values",2.61831516720157
"D68","D26","greed","peace",0.0530223994591894,"greed_peace_D68_D26","values",2.61831516720157
"D68","D26","justice","love",0.248954862757724,"justice_love_D68_D26","values",2.61831516720157
"D68","D26","greed","love",0.206975420897062,"greed_love_D68_D26","values",2.61831516720157
"D68","D26","justice","peace",0.012494654926352,"justice_peace_D68_D26","values",2.61831516720157
"D68","D26","evil","greed",0.164030979929291,"evil_greed_D68_D26","values",2.61831516720157
"D68","D26","evil","peace",0.111308924775541,"evil_peace_D68_D26","values",2.61831516720157
"D68","D26","love","peace",0.261887577861106,"love_peace_D68_D26","values",2.61831516720157
"D68","D26","evil","justice",0.123735051590979,"evil_justice_D68_D26","values",2.61831516720157
"D68","D26","evil","love",0.375409337770658,"evil_love_D68_D26","values",2.61831516720157
"D68","D34","greed","love",0.0559585675426899,"greed_love_D68_D34","values",1.91454863159057
"D68","D34","greed","peace",0.0219783648724095,"greed_peace_D68_D34","values",1.91454863159057
"D68","D34","justice","peace",0.149679845897268,"justice_peace_D68_D34","values",1.91454863159057
"D68","D34","justice","love",0.22866628158786,"justice_love_D68_D34","values",1.91454863159057
"D68","D34","love","peace",0.0780895563042349,"love_peace_D68_D34","values",1.91454863159057
"D68","D34","greed","justice",0.171608034820299,"greed_justice_D68_D34","values",1.91454863159057
"D68","D34","evil","love",0.139293175131469,"evil_love_D68_D34","values",1.91454863159057
"D68","D34","evil","justice",0.36225249070651,"evil_justice_D68_D34","values",1.91454863159057
"D68","D34","evil","greed",0.193217431041895,"evil_greed_D68_D34","values",1.91454863159057
"D68","D34","evil","peace",0.214932089377238,"evil_peace_D68_D34","values",1.91454863159057
"D68","D36","evil","greed",0.0267475480430419,"evil_greed_D68_D36","values",1.46682713032201
"D68","D36","evil","justice",0.380469769046158,"evil_justice_D68_D36","values",1.46682713032201
"D68","D36","evil","peace",0.336884105369606,"evil_peace_D68_D36","values",1.46682713032201
"D68","D36","justice","love",0.317459307896028,"justice_love_D68_D36","values",1.46682713032201
"D68","D36","evil","love",0.0635572327181632,"evil_love_D68_D36","values",1.46682713032201
"D68","D36","greed","love",0.037532615346404,"greed_love_D68_D36","values",1.46682713032201
"D68","D36","greed","justice",0.358095090686394,"greed_justice_D68_D36","values",1.46682713032201
"D68","D36","greed","peace",0.313917928662603,"greed_peace_D68_D36","values",1.46682713032201
"D68","D36","justice","peace",0.0446973609494092,"justice_peace_D68_D36","values",1.46682713032201
"D68","D36","love","peace",0.273613946857615,"love_peace_D68_D36","values",1.46682713032201
"D68","D37","evil","justice",0.096491905622174,"evil_justice_D68_D37","values",1.53877980768059
"D68","D37","evil","greed",0.141180735490616,"evil_greed_D68_D37","values",1.53877980768059
"D68","D37","evil","peace",0.0524618987305623,"evil_peace_D68_D37","values",1.53877980768059
"D68","D37","greed","justice",0.0447289747377104,"greed_justice_D68_D37","values",1.53877980768059
"D68","D37","greed","peace",0.0887450966151513,"greed_peace_D68_D37","values",1.53877980768059
"D68","D37","evil","love",0.139883013937579,"evil_love_D68_D37","values",1.53877980768059
"D68","D37","justice","peace",0.044033098809517,"justice_peace_D68_D37","values",1.53877980768059
"D68","D37","justice","love",0.235183602453756,"justice_love_D68_D37","values",1.53877980768059
"D68","D37","greed","love",0.279247301935849,"greed_love_D68_D37","values",1.53877980768059
"D68","D37","love","peace",0.191705080334624,"love_peace_D68_D37","values",1.53877980768059
"D68","D4","evil","greed",0.326211648313062,"evil_greed_D68_D4","values",0.813485746803907
"D68","D4","evil","peace",0.24850413806676,"evil_peace_D68_D4","values",0.813485746803907
"D68","D4","evil","justice",0.258171763793652,"evil_justice_D68_D4","values",0.813485746803907
"D68","D4","greed","justice",0.0691426104505566,"greed_justice_D68_D4","values",0.813485746803907
"D68","D4","justice","love",0.0121299761424036,"justice_love_D68_D4","values",0.813485746803907
"D68","D4","evil","love",0.277420337247986,"evil_love_D68_D4","values",0.813485746803907
"D68","D4","greed","love",0.0590317613602729,"greed_love_D68_D4","values",0.813485746803907
"D68","D4","love","peace",0.0222128974224229,"love_peace_D68_D4","values",0.813485746803907
"D68","D4","greed","peace",0.0789414137370239,"greed_peace_D68_D4","values",0.813485746803907
"D68","D4","justice","peace",0.00980353561337677,"justice_peace_D68_D4","values",0.813485746803907
"D68","D46","evil","greed",0.0589403641753687,"evil_greed_D68_D46","values",2.71741882221323
"D68","D46","evil","love",0.0693820567632801,"evil_love_D68_D46","values",2.71741882221323
"D68","D46","evil","justice",0.0996504142557233,"evil_justice_D68_D46","values",2.71741882221323
"D68","D46","justice","love",0.168786709272486,"justice_love_D68_D46","values",2.71741882221323
"D68","D46","greed","love",0.0108440608334399,"greed_love_D68_D46","values",2.71741882221323
"D68","D46","evil","peace",0.171513115142321,"evil_peace_D68_D46","values",2.71741882221323
"D68","D46","greed","justice",0.158952466747552,"greed_justice_D68_D46","values",2.71741882221323
"D68","D46","greed","peace",0.23093761828345,"greed_peace_D68_D46","values",2.71741882221323
"D68","D46","justice","peace",0.0720996102400924,"justice_peace_D68_D46","values",2.71741882221323
"D68","D46","love","peace",0.240302293073319,"love_peace_D68_D46","values",2.71741882221323
"D68","D47","love","peace",0.146537390662517,"love_peace_D68_D47","values",1.86130345778631
"D68","D47","justice","peace",0.0337248272750785,"justice_peace_D68_D47","values",1.86130345778631
"D68","D47","greed","love",0.0381706097950489,"greed_love_D68_D47","values",1.86130345778631
"D68","D47","evil","greed",0.0894303515192436,"evil_greed_D68_D47","values",1.86130345778631
"D68","D47","evil","justice",0.0145781901322932,"evil_justice_D68_D47","values",1.86130345778631
"D68","D47","greed","justice",0.0746010339730759,"greed_justice_D68_D47","values",1.86130345778631
"D68","D47","evil","love",0.127772716734319,"evil_love_D68_D47","values",1.86130345778631
"D68","D47","justice","love",0.112806179221987,"justice_love_D68_D47","values",1.86130345778631
"D68","D47","greed","peace",0.108319734722161,"greed_peace_D68_D47","values",1.86130345778631
"D68","D47","evil","peace",0.0192620343640816,"evil_peace_D68_D47","values",1.86130345778631
"D68","D48","evil","greed",0.133811541462974,"evil_greed_D68_D48","values",4.2490033029475
"D68","D48","evil","justice",0.0606611305495555,"evil_justice_D68_D48","values",4.2490033029475
"D68","D48","evil","peace",0.0404760445619494,"evil_peace_D68_D48","values",4.2490033029475
"D68","D48","greed","peace",0.175256189832189,"greed_peace_D68_D48","values",4.2490033029475
"D68","D48","greed","love",0.052194085807326,"greed_love_D68_D48","values",4.2490033029475
"D68","D48","greed","justice",0.0736202422272845,"greed_justice_D68_D48","values",4.2490033029475
"D68","D48","evil","love",0.0832275794092108,"evil_love_D68_D48","values",4.2490033029475
"D68","D48","justice","peace",0.101729677738321,"justice_peace_D68_D48","values",4.2490033029475
"D68","D48","justice","love",0.0221280680387841,"justice_love_D68_D48","values",4.2490033029475
"D68","D48","love","peace",0.124830750853372,"love_peace_D68_D48","values",4.2490033029475
"D68","D49","evil","greed",0.011477883050226,"evil_greed_D68_D49","values",1.66750345377351
"D68","D49","justice","peace",0.248658302942941,"justice_peace_D68_D49","values",1.66750345377351
"D68","D49","love","peace",0.168796759027887,"love_peace_D68_D49","values",1.66750345377351
"D68","D49","evil","justice",0.0644366701765604,"evil_justice_D68_D49","values",1.66750345377351
"D68","D49","evil","peace",0.314583023750478,"evil_peace_D68_D49","values",1.66750345377351
"D68","D49","justice","love",0.0825091021020701,"justice_love_D68_D49","values",1.66750345377351
"D68","D49","greed","love",0.135559389457643,"greed_love_D68_D49","values",1.66750345377351
"D68","D49","greed","peace",0.300982661665214,"greed_peace_D68_D49","values",1.66750345377351
"D68","D49","evil","love",0.148128035088918,"evil_love_D68_D49","values",1.66750345377351
"D68","D49","greed","justice",0.0525799959199258,"greed_justice_D68_D49","values",1.66750345377351
"D68","D51","evil","justice",0.0940443814381436,"evil_justice_D68_D51","values",1.13311162030661
"D68","D51","greed","justice",0.0238974974850601,"greed_justice_D68_D51","values",1.13311162030661
"D68","D51","evil","greed",0.0702232840966412,"evil_greed_D68_D51","values",1.13311162030661
"D68","D51","evil","peace",0.236949761057949,"evil_peace_D68_D51","values",1.13311162030661
